"userid","movieid","value","create_at"
"445699","3535","60","20/6/2010 19:54:45"
"445699","3572","75","20/6/2010 20:57:31"
"445699","3579","90","20/6/2010 19:42:08"
"445699","3667","70","20/6/2010 20:08:43"
"445699","3715","65","30/6/2010 23:23:12"
"445699","4174","50","20/6/2010 20:51:30"
"445699","4232","65","20/6/2010 20:09:16"
"445699","4250","85","20/6/2010 19:55:34"
"445699","4265","90","30/6/2010 23:22:14"
"445699","4267","80","30/6/2010 23:20:02"
"445699","4296","75","20/6/2010 18:50:19"
"445699","4365","90","20/6/2010 20:06:21"
"445699","4494","65","1/7/2010 00:54:59"
"445699","4851","50","30/6/2010 22:50:51"
"445699","4883","80","20/6/2010 19:22:37"
"445699","4919","80","20/6/2010 20:56:41"
"445699","5000","75","20/6/2010 20:04:53"
"445699","5087","75","20/6/2010 20:59:23"
"445699","5233","65","20/6/2010 19:39:06"
"445699","5301","25","20/6/2010 19:57:01"
"445699","5523","60","1/7/2010 01:06:03"
"445699","5529","80","1/7/2010 01:06:38"
"445699","5564","85","30/6/2010 23:21:48"
"445699","5647","75","20/6/2010 20:56:21"
"445699","5719","65","20/6/2010 20:15:52"
"445699","5851","70","20/6/2010 20:15:49"
"445699","5950","75","20/6/2010 19:30:44"
"445699","6090","65","1/7/2010 01:04:03"
"445699","6115","75","1/7/2010 01:02:06"
"445699","6498","75","1/7/2010 00:59:31"
"445699","6708","80","20/6/2010 19:39:12"
"445699","7043","75","20/6/2010 20:48:10"
"445699","7337","85","20/6/2010 20:05:09"
"445699","7616","70","20/6/2010 19:38:45"
"445699","7741","25","20/6/2010 20:59:47"
"445699","7756","70","20/6/2010 19:37:47"
"445699","7942","10","1/7/2010 00:57:26"
"445699","7991","65","20/6/2010 20:50:55"
"445699","8097","65","20/6/2010 19:31:34"
"445699","8106","45","20/6/2010 20:55:39"
"445699","8132","85","20/6/2010 19:53:57"
"445699","8320","30","1/7/2010 01:03:27"
"445699","8371","55","20/6/2010 19:57:20"
"445699","8486","65","21/6/2010 16:52:53"
"445699","8609","70","30/6/2010 23:21:56"
"445699","8612","65","20/6/2010 19:38:43"
"445699","8643","70","20/6/2010 20:52:50"
"445699","8693","60","20/6/2010 20:07:49"
"445699","8742","65","30/6/2010 23:23:15"
"445699","8805","55","20/6/2010 20:34:26"
"445699","8926","80","20/6/2010 19:31:11"
"445699","8980","80","20/6/2010 20:09:40"
"445699","8990","20","20/6/2010 20:53:20"
"445699","9132","70","20/6/2010 20:33:14"
"445699","9172","80","20/6/2010 19:58:56"
"445699","9414","70","20/6/2010 19:54:52"
"445699","9446","70","20/6/2010 21:00:31"
"445699","9711","70","30/6/2010 23:19:29"
"445699","9770","55","20/6/2010 19:22:09"
"445699","9806","70","20/6/2010 20:33:35"
"445699","10011","70","20/6/2010 20:02:16"
"445699","10100","65","20/6/2010 19:32:28"
"445699","10190","90","20/6/2010 21:01:05"
"445699","10224","90","20/6/2010 20:12:11"
"445699","10447","65","30/6/2010 22:51:09"
"445699","10578","40","20/6/2010 20:08:00"
"445699","10753","90","20/6/2010 19:56:16"
"445699","10826","75","20/6/2010 19:34:39"
"445699","10864","75","1/7/2010 01:06:41"
"445699","10921","60","20/6/2010 19:21:52"
"445699","11134","45","20/6/2010 20:38:15"
"445699","11164","65","20/6/2010 19:39:46"
"445699","11247","60","20/6/2010 20:05:00"
"445699","11265","40","20/6/2010 20:08:04"
"445699","11391","75","20/6/2010 19:25:55"
"445699","11433","65","20/6/2010 19:24:05"
"445699","11500","75","20/6/2010 19:24:26"
"445699","11568","60","21/6/2010 16:52:05"
"445699","11622","60","20/6/2010 19:56:56"
"445699","11672","90","20/6/2010 20:51:07"
"445699","11760","90","20/6/2010 18:44:10"
"445699","12129","70","20/6/2010 19:53:51"
"445699","12152","75","30/6/2010 23:22:44"
"445699","12193","65","20/6/2010 19:53:31"
"445699","12288","80","20/6/2010 20:33:20"
"445699","12327","80","20/6/2010 20:55:54"
"445699","12448","70","30/6/2010 22:51:06"
"445699","12498","40","21/6/2010 16:52:00"
"445699","12565","85","20/6/2010 19:28:25"
"445699","12651","65","1/7/2010 01:10:17"
"445699","12703","70","22/6/2010 23:37:42"
"445699","12776","60","20/6/2010 19:55:03"
"445699","13006","75","30/6/2010 23:20:45"
"445699","13065","70","20/6/2010 19:28:09"
"445699","13131","75","30/6/2010 23:22:57"
"445699","13419","75","20/6/2010 19:35:53"
"445699","13507","70","20/6/2010 19:39:23"
"445699","13531","70","20/6/2010 20:55:11"
"445699","13572","55","21/6/2010 16:53:09"
"445699","13625","70","20/6/2010 20:02:39"
"445699","13629","70","20/6/2010 20:51:18"
"445699","13763","75","20/6/2010 20:55:28"
"445699","14095","70","20/6/2010 19:40:10"
"445699","14148","65","20/6/2010 19:23:18"
"445699","14307","70","20/6/2010 19:55:22"
"445699","14495","65","21/6/2010 16:53:02"
"445699","14599","90","21/6/2010 16:51:24"
"445699","14604","70","20/6/2010 20:04:59"
"445699","14680","80","20/6/2010 20:48:31"
"445699","14683","85","20/6/2010 20:55:48"
"445699","14739","70","20/6/2010 20:00:11"
"445699","14816","80","20/6/2010 19:24:10"
"445699","14841","75","20/6/2010 20:00:14"
"445699","14993","65","20/6/2010 19:54:57"
"445699","15065","55","20/6/2010 20:55:41"
"445699","15144","70","20/6/2010 19:34:50"
"445699","15194","60","20/6/2010 18:52:33"
"445699","15254","80","20/6/2010 19:37:22"
"445699","15346","55","20/6/2010 21:03:33"
"445699","15543","65","21/6/2010 16:51:55"
"445699","15565","65","20/6/2010 20:32:53"
"445699","15647","80","21/6/2010 00:19:10"
"445699","15841","60","20/6/2010 20:06:16"
"445699","15909","75","1/7/2010 01:23:08"
"445699","15939","70","20/6/2010 20:52:19"
"445699","15970","75","20/6/2010 20:11:39"
"445699","16030","75","20/6/2010 20:59:39"
"445699","16219","85","20/6/2010 20:50:44"
"445699","16485","85","20/6/2010 20:48:00"
"445699","16881","70","20/6/2010 19:56:02"
"445699","16913","75","20/6/2010 20:53:06"
"445699","17016","85","20/6/2010 21:02:17"
"445699","17019","85","20/6/2010 20:54:58"
"445699","17027","70","20/6/2010 21:02:12"
"445699","17166","85","30/6/2010 23:23:27"
"445699","17205","85","20/6/2010 19:35:02"
"445699","17216","75","20/6/2010 19:33:00"
"445699","17272","80","20/6/2010 21:00:23"
"445699","17311","85","30/6/2010 23:22:11"
"445699","17338","70","1/7/2010 01:03:47"
"445699","17457","70","20/6/2010 20:05:39"
"445699","17721","75","20/6/2010 19:56:09"
"445699","17823","75","20/6/2010 20:52:46"
"445699","18135","55","1/7/2010 01:08:18"
"445699","18187","75","20/6/2010 19:35:55"
"445699","18206","75","20/6/2010 19:27:36"
"445699","18375","70","30/6/2010 23:23:39"
"445699","18448","85","30/6/2010 23:22:30"
"445699","18529","45","20/6/2010 19:27:46"
"445699","18552","75","20/6/2010 20:35:51"
"445699","18556","70","30/6/2010 22:50:54"
"445699","18573","70","30/6/2010 23:20:27"
"445699","18575","70","20/6/2010 20:04:49"
"445699","18667","40","20/6/2010 20:08:49"
"445699","18684","70","20/6/2010 19:22:45"
"445699","18693","65","20/6/2010 19:59:28"
"445699","18705","80","30/6/2010 23:21:41"
"445699","18810","75","20/6/2010 19:26:05"
"445699","18830","55","30/6/2010 23:19:55"
"445699","19120","75","20/6/2010 20:38:07"
"445699","19152","95","30/6/2010 23:21:53"
"445699","19194","85","20/6/2010 20:58:35"
"445699","19415","85","20/6/2010 20:07:54"
"445699","19544","85","20/6/2010 20:57:33"
"445699","19593","70","20/6/2010 20:02:09"
"445699","19609","65","20/6/2010 20:10:22"
"445699","19897","35","20/6/2010 20:08:57"
"445699","20058","75","30/6/2010 23:21:59"
"445699","20148","60","20/6/2010 19:39:56"
"445699","20375","65","1/7/2010 01:16:16"
"445699","20453","70","1/7/2010 01:01:49"
"445699","20537","60","21/6/2010 16:53:59"
"445699","20566","65","21/6/2010 00:22:49"
"445699","20583","45","20/6/2010 20:57:52"
"445699","20648","80","20/6/2010 20:58:22"
"445699","20651","30","21/6/2010 16:50:06"
"445699","20655","60","30/6/2010 23:58:15"
"445699","20675","70","20/6/2010 21:03:08"
"445699","20725","85","20/6/2010 19:55:16"
"445699","20853","85","1/7/2010 01:11:33"
"445699","20936","65","20/6/2010 20:05:54"
"445699","20946","75","20/6/2010 20:51:11"
"445699","20958","65","21/6/2010 16:53:17"
"445699","20993","65","20/6/2010 19:21:36"
"445699","21036","65","20/6/2010 20:11:10"
"445699","21067","70","20/6/2010 20:53:30"
"445699","21132","65","20/6/2010 19:56:40"
"445699","21178","85","30/6/2010 23:22:59"
"445699","21191","65","20/6/2010 19:22:29"
"445699","21442","70","30/6/2010 23:23:33"
"445699","21466","20","20/6/2010 20:05:46"
"445699","21477","85","20/6/2010 19:40:30"
"445699","21499","70","21/6/2010 16:52:39"
"445699","21548","60","1/7/2010 01:09:19"
"445699","21615","70","20/6/2010 19:37:38"
"445699","21651","80","30/6/2010 23:20:00"
"445699","21710","85","20/6/2010 19:37:26"
"445699","21765","95","20/6/2010 18:55:13"
"445699","21894","55","30/6/2010 23:19:27"
"445699","21923","75","1/7/2010 00:59:19"
"445699","22108","70","20/6/2010 19:58:35"
"445699","22180","70","20/6/2010 18:51:23"
"445699","22437","60","20/6/2010 20:09:44"
"445699","22579","60","30/6/2010 23:19:32"
"445699","22916","80","1/7/2010 01:07:35"
"445699","23007","75","1/7/2010 00:55:55"
"445699","23156","70","20/6/2010 19:26:12"
"445699","23270","75","20/6/2010 19:27:29"
"445699","23271","25","20/6/2010 18:49:52"
"445699","23459","60","21/6/2010 16:53:42"
"445699","23515","65","20/6/2010 19:36:38"
"445699","23587","35","20/6/2010 20:37:40"
"445699","23592","70","20/6/2010 20:53:39"
"445699","23671","70","20/6/2010 20:10:33"
"445699","23758","65","20/6/2010 19:38:32"
"445699","23820","75","21/6/2010 00:19:34"
"445699","23873","30","20/6/2010 19:23:56"
"445699","23968","80","20/6/2010 19:54:29"
"445699","24075","70","1/7/2010 00:00:09"
"445699","24285","80","20/6/2010 20:50:51"
"445699","24322","60","30/6/2010 23:21:09"
"445699","24953","65","20/6/2010 20:35:49"
"445699","24965","85","30/6/2010 23:22:41"
"445699","24995","40","20/6/2010 21:02:29"
"445699","25192","65","20/6/2010 19:22:48"
"445699","25198","60","20/6/2010 19:25:47"
"445699","25279","75","20/6/2010 20:04:10"
"445699","25550","60","20/6/2010 20:11:54"
"445699","25655","75","1/7/2010 00:57:00"
"445699","25801","80","20/6/2010 19:28:16"
"445699","25880","70","1/7/2010 01:02:41"
"445699","26006","75","20/6/2010 19:36:40"
"445699","26177","85","20/6/2010 20:05:30"
"445699","26202","80","1/7/2010 01:03:00"
"445699","26542","75","20/6/2010 20:03:43"
"445699","26543","70","20/6/2010 19:33:18"
"445699","26567","15","21/6/2010 00:22:05"
"445699","26589","75","20/6/2010 19:35:13"
"445699","26620","75","20/6/2010 19:32:15"
"445699","26667","80","20/6/2010 19:28:22"
"445699","26668","60","20/6/2010 20:53:36"
"445699","27034","80","20/6/2010 20:56:09"
"445699","29070","85","20/6/2010 19:33:10"
"445699","29125","60","20/6/2010 21:00:51"
"445699","29231","65","20/6/2010 18:48:54"
"445699","30428","75","30/6/2010 22:50:58"
"445699","30523","65","20/6/2010 20:11:30"
"445699","30556","65","21/6/2010 16:53:45"
"445699","31726","40","20/6/2010 19:37:14"
"445699","31759","85","21/6/2010 16:50:23"
"445983","15","80","15/6/2010 08:14:42"
"445983","191","40","19/6/2010 19:50:09"
"445983","282","80","19/6/2010 00:14:10"
"445983","392","35","18/6/2010 18:46:31"
"445983","556","65","21/6/2010 00:42:26"
"445983","564","70","21/6/2010 00:23:41"
"445983","568","75","19/6/2010 00:48:14"
"445983","791","45","19/6/2010 00:51:07"
"445983","1004","40","18/6/2010 18:46:34"
"445983","1142","40","19/6/2010 00:57:14"
"445983","1275","75","19/6/2010 20:45:45"
"445983","1291","60","19/6/2010 00:14:43"
"445983","1392","75","18/6/2010 18:38:40"
"445983","1539","75","15/6/2010 08:18:39"
"445983","1562","65","18/6/2010 18:40:17"
"445983","1665","35","19/6/2010 20:08:08"
"445983","1681","40","21/6/2010 00:25:24"
"445983","1841","65","18/6/2010 18:29:48"
"445983","1896","75","19/6/2010 00:17:17"
"445983","2055","45","21/6/2010 00:08:14"
"445983","2279","20","19/6/2010 19:57:08"
"445983","2383","60","21/6/2010 00:40:30"
"445983","2472","50","15/6/2010 08:05:51"
"445983","2481","80","15/6/2010 08:14:37"
"445983","2533","45","21/6/2010 00:21:35"
"445983","2569","60","19/6/2010 00:54:23"
"445983","2872","30","21/6/2010 07:50:54"
"445983","3004","80","21/6/2010 00:20:15"
"445983","3030","60","21/6/2010 00:37:07"
"445983","3089","80","18/6/2010 18:46:08"
"445983","3238","30","21/6/2010 00:58:41"
"445983","3313","85","15/6/2010 08:16:45"
"445983","3528","65","21/6/2010 00:28:33"
"445983","3535","75","21/6/2010 00:19:07"
"445983","3580","50","21/6/2010 00:28:24"
"445983","3715","50","18/6/2010 18:40:10"
"445983","3752","75","21/6/2010 00:58:04"
"445983","3816","25","21/6/2010 07:51:26"
"445983","3930","65","19/6/2010 00:58:25"
"445983","4065","80","18/6/2010 18:41:22"
"445983","4086","85","15/6/2010 08:16:57"
"445983","4267","45","21/6/2010 00:01:38"
"445983","4365","65","19/6/2010 19:56:46"
"445983","4446","50","18/6/2010 18:30:11"
"445983","4492","70","19/6/2010 20:07:21"
"445983","4494","65","18/6/2010 18:47:12"
"445983","4510","50","21/6/2010 07:55:08"
"445983","4535","55","19/6/2010 19:56:56"
"445983","4614","80","15/6/2010 08:17:01"
"445983","4653","70","19/6/2010 00:45:06"
"445983","4829","55","18/6/2010 18:45:02"
"445983","4851","95","15/6/2010 08:21:34"
"445983","4883","80","18/6/2010 18:44:44"
"445983","4919","60","21/6/2010 00:49:35"
"445983","5076","55","18/6/2010 18:40:30"
"445983","5179","50","19/6/2010 00:16:03"
"445983","5233","65","19/6/2010 00:48:58"
"445983","5253","100","15/6/2010 08:14:08"
"445983","5359","70","21/6/2010 00:57:04"
"445983","5428","40","21/6/2010 00:48:30"
"445983","5523","50","19/6/2010 19:38:44"
"445983","5529","15","19/6/2010 19:40:48"
"445983","5583","50","21/6/2010 00:35:05"
"445983","5647","60","21/6/2010 00:49:07"
"445983","5851","50","19/6/2010 20:07:50"
"445983","5858","70","21/6/2010 07:49:37"
"445983","6077","70","18/6/2010 18:41:58"
"445983","6090","50","19/6/2010 00:56:10"
"445983","6102","75","19/6/2010 19:56:17"
"445983","6115","85","19/6/2010 00:50:57"
"445983","6123","85","15/6/2010 08:19:03"
"445983","6216","65","21/6/2010 00:52:03"
"445983","6264","50","21/6/2010 07:52:03"
"445983","6433","75","15/6/2010 08:19:23"
"445983","6530","80","15/6/2010 08:15:02"
"445983","6982","75","19/6/2010 20:01:26"
"445983","7043","65","21/6/2010 00:42:46"
"445983","7046","45","21/6/2010 00:41:47"
"445983","7141","55","21/6/2010 00:00:46"
"445983","7283","70","19/6/2010 00:52:54"
"445983","7533","55","19/6/2010 19:45:30"
"445983","7538","30","21/6/2010 00:42:38"
"445983","7611","75","19/6/2010 19:51:22"
"445983","7612","60","19/6/2010 19:38:55"
"445983","7616","55","19/6/2010 00:48:24"
"445983","7682","75","15/6/2010 08:05:58"
"445983","7697","100","21/6/2010 00:48:48"
"445983","7719","75","21/6/2010 07:58:53"
"445983","7793","65","21/6/2010 00:26:44"
"445983","7873","25","21/6/2010 00:31:49"
"445983","8097","60","19/6/2010 00:12:23"
"445983","8106","60","21/6/2010 00:48:07"
"445983","8132","45","19/6/2010 00:52:04"
"445983","8203","75","19/6/2010 00:17:45"
"445983","8333","70","19/6/2010 20:02:38"
"445983","8371","65","19/6/2010 00:56:56"
"445983","8386","60","21/6/2010 00:47:54"
"445983","8418","55","19/6/2010 20:00:02"
"445983","8612","55","19/6/2010 00:48:22"
"445983","8622","85","15/6/2010 08:17:08"
"445983","8654","65","19/6/2010 00:16:35"
"445983","8693","60","19/6/2010 19:59:05"
"445983","8734","45","19/6/2010 19:44:41"
"445983","8742","80","15/6/2010 08:18:41"
"445983","8805","65","21/6/2010 00:36:26"
"445983","8826","50","19/6/2010 20:00:00"
"445983","9019","80","19/6/2010 20:04:23"
"445983","9066","75","18/6/2010 18:37:59"
"445983","9078","80","19/6/2010 00:49:03"
"445983","9132","30","21/6/2010 00:35:00"
"445983","9172","70","21/6/2010 00:22:30"
"445983","9174","65","19/6/2010 19:58:49"
"445983","9345","80","19/6/2010 00:07:49"
"445983","9435","40","21/6/2010 00:21:15"
"445983","9441","70","19/6/2010 00:55:29"
"445983","9446","60","21/6/2010 00:55:48"
"445983","9537","0","21/6/2010 00:41:58"
"445983","9545","60","19/6/2010 00:15:15"
"445983","9636","60","19/6/2010 19:41:28"
"445983","9673","40","21/6/2010 00:17:58"
"445983","9699","60","21/6/2010 00:22:00"
"445983","9711","55","21/6/2010 00:01:09"
"445983","9836","75","21/6/2010 00:14:05"
"445983","9954","65","15/6/2010 08:18:05"
"445983","10011","50","19/6/2010 19:47:14"
"445983","10136","65","21/6/2010 07:56:08"
"445983","10328","75","21/6/2010 07:53:25"
"445983","10447","70","15/6/2010 08:05:24"
"445983","10477","75","18/6/2010 18:39:07"
"445983","10578","65","19/6/2010 19:59:33"
"445983","10713","55","21/6/2010 00:50:44"
"445983","10753","75","19/6/2010 00:54:51"
"445983","10826","75","19/6/2010 00:16:26"
"445983","10864","50","19/6/2010 19:41:00"
"445983","10921","75","18/6/2010 18:44:01"
"445983","11247","55","19/6/2010 19:51:12"
"445983","11470","70","21/6/2010 00:50:47"
"445983","11500","75","21/6/2010 00:04:49"
"445983","11592","30","15/6/2010 08:05:31"
"445983","11622","70","19/6/2010 00:56:27"
"445983","11672","40","21/6/2010 00:43:50"
"445983","11777","70","18/6/2010 18:42:47"
"445983","11844","70","15/6/2010 08:14:18"
"445983","12040","75","19/6/2010 00:13:59"
"445983","12152","80","15/6/2010 08:17:37"
"445983","12186","60","21/6/2010 00:43:59"
"445983","12193","60","21/6/2010 00:18:02"
"445983","12258","75","19/6/2010 20:08:38"
"445983","12288","65","19/6/2010 20:09:52"
"445983","12341","55","18/6/2010 18:41:49"
"445983","12448","75","15/6/2010 08:05:40"
"445983","12451","80","18/6/2010 18:38:29"
"445983","12565","20","21/6/2010 00:10:44"
"445983","12569","75","21/6/2010 00:03:48"
"445983","12572","80","19/6/2010 19:39:16"
"445983","12720","0","21/6/2010 00:58:20"
"445983","12734","75","15/6/2010 08:04:54"
"445983","12881","65","21/6/2010 00:37:23"
"445983","12969","40","21/6/2010 00:56:52"
"445983","13065","60","19/6/2010 00:09:15"
"445983","13131","80","15/6/2010 08:18:15"
"445983","13245","60","19/6/2010 19:35:57"
"445983","13419","75","19/6/2010 00:44:19"
"445983","13531","55","21/6/2010 00:47:20"
"445983","13592","75","18/6/2010 18:38:56"
"445983","13629","55","21/6/2010 00:44:03"
"445983","13763","0","21/6/2010 00:47:47"
"445983","13955","45","15/6/2010 08:08:29"
"445983","14005","60","21/6/2010 00:38:02"
"445983","14033","75","19/6/2010 19:57:44"
"445983","14059","80","18/6/2010 18:46:00"
"445983","14079","65","19/6/2010 00:55:17"
"445983","14095","30","21/6/2010 00:17:04"
"445983","14229","75","15/6/2010 08:18:01"
"445983","14307","65","19/6/2010 00:53:50"
"445983","14329","5","19/6/2010 00:51:32"
"445983","14604","75","19/6/2010 19:51:15"
